MSISDN;Client_Age;Client_Crea;Client_Type;Client_Offer;Geoloc_commune;Geoloc_ville;Geoloc_region;Geoloc_type;Communaute_Role;Communaute_Taille;Profile_1;Profile_2;Profile_3;Voix_Nbj_Activite;Voix_National;Voix_National_Nb;Voix_NbContact_National;Voix_International;Voix_International_Nb;Voix_NbContact_International;Voix_Roaming;Voix_Roaming_Nb;Voix_NbContact_Roaming;SMS_Nbj_Activite;SMS_NB;SMS__Contacts;Data_Nbj_Activite;Data_Volume;Data_2G;Data_3G;Data_4G;Data_Roaming;Reseaux_Sociaux;Web;News;Omoney_Billpay_mnt;Omoney_Billpay_Nbr;Omoney_Cashin_mnt;Omoney_Cashin_Nbr;Omoney_Cashout_mnt;Omoney_Cashout_Nbr;Omoney_merchpay_mnt;Omoney_merchpay_Nbr;Omoney_P2P_mnt;Omoney_P2P_Nbr;Omoney_RC_mnt;Omoney_RC_Nbr;Equipement_Marque;Equipement_Modele;Equipement_Term_Type;Equipement_4G;Equipement_OS;OOP_Telecom;OOP_Glon;OOP_Assurances;OOP_Automobile;OOP_Bank;OOP_Retail;OOP_Hotels;Longitude;Latitude;Long_Ville;Lat_Ville;Long_Region;Lat_Region
208999971;44;01/08/2008;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Buea;SUD OUEST;Geoloc_Home;FB;93;Foreigners;Fourmis;Spending_Data;15;669;661;95;171;858;75;327;78;82;15;278;42;21;16;4;10;2;8;1;4;1;15838;4;83179;7;56705;7;70538;2;1568;6;58537;9;Nokia;Lumia 700;Smartphone;NON;IOS;74710;87072;13765;83539;41952;51315;44032; 9.23401 ; 4.1380 ; 9.27333 ; 4.1579 ;9.314680;4.38596
453999936;36;08/11/2008;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Akak-Nkozoa;CENTRE;Geoloc_Weekend;F;75;Jeunes;Cigales;Spending_Data;13;743;778;95;694;928;75;453;67;49;27;14;81;24;19;8;5;6;7;2;5;1;68408;9;9275;2;91568;4;87;2;58573;1;3932;8;Samsung;J7;Feature Phone;OUI;IOS;63249;18926;45530;54379;69938;11992;3010; 11.5443 ; 3.9761 ; 11.5443 ; 3.9761 ;11.51645;3.89897
75999990;63;06/11/2014;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Bamoungoum;OUEST;Geoloc_Home;Neutral;17;Students;Fourmis;Spending_Voix;3;229;173;86;240;857;93;151;46;55;18;605;28;21;14;10;3;1;5;4;10;10;84608;7;242;7;78888;3;50764;3;40437;2;51737;7;Samsung;A8;Feature Phone;NON;Android;43696;15231;95466;45689;93314;69092;57359; 10.3551 ; 5.4906 ; 10.3551 ; 5.4906 ;10.45686;6.98414
124999983;25;25/11/2014;Postpaid_B2C;Postpaid_B2B_offer;Commune_1;Kumbo;NORD OUEST;Geoloc_Work;L;45;Students;Fourmis;Spending_Data;10;423;430;32;766;283;35;763;36;93;16;206;48;22;21;8;7;6;1;3;10;9;96797;1;58929;7;90269;5;63785;9;9965;5;10446;8;Sony;Xperia AX;Feature Phone;NON;Windows;85392;85985;38420;8482;57197;74261;54478; 10.6751 ; 6.2051 ; 10.6847 ; 6.2042 ;10.23741;6.08712
103999986;52;19/03/2006;Postpaid_B2B;Postpaid_B2C_offer;Commune_1;Gobo;EXTREME NORD;Geoloc_Work;FB;78;Foreigners;Fourmis;Spending_Messaging;28;225;686;5;549;481;31;148;76;49;6;825;29;27;15;10;3;2;5;9;2;6;16374;1;8126;4;54607;5;47037;9;31398;1;53590;10;Samsung;A8;Smartphone;NON;IOS;59481;96908;67320;53293;57284;50749;53473; 15.4250 ; 10.006 ; 15.4250 ; 10.006 ;14.46861;10.7487
180999975;74;21/11/2010;Postpaid_B2B;Prepaid_B2C_Offer;Commune_1;Kanje-I;ADAMAOUA;Geoloc_Work;L;77;Students;Cigales;Spending_Data;9;414;961;88;348;263;26;104;29;15;17;113;55;27;21;3;10;8;7;7;7;9;28381;5;32909;1;90968;9;73609;3;41284;8;24672;5;Samsung;S8 Plus;Smartphone;OUI;Windows;71469;18849;2696;79267;57991;62665;17703; 12.8817 ; 6.5964 ; 12.8817 ; 6.5964 ;13.58763;7.16124
558999921;40;08/03/2013;Prepaid_B2C;Prepaid_B2C_Offer;Commune_3;Touboro;ADAMAOUA;Geoloc_Work;Neutral;60;Jeunes;Cigales;Spending_Data;5;103;803;77;554;646;61;967;4;18;29;873;71;18;12;1;3;8;10;1;5;4;24320;5;50477;6;63463;6;64824;1;11993;10;94831;4;Apple;Iphone 6;Smartphone;OUI;Windows;88153;7737;20926;46862;72684;8647;51976; 15.3943 ; 7.5566 ; 15.3943 ; 7.5566 ;13.58763;7.16124
439999938;60;11/08/2010;Postpaid_B2C;Prepaid_B2C_Offer;Commune_3;Bonakanda;SUD OUEST;Geoloc_Home;L;37;Students;Cigales;Spending_Data;31;948;434;4;17;570;64;144;94;82;24;842;40;25;12;2;7;3;6;4;4;1;35803;5;4409;10;89116;2;54339;10;17936;6;8204;8;Sony;Xperia Z3;Smartphone;OUI;Windows;96715;99213;1319;15265;54791;88516;13444; 9.27193 ; 4.2023 ; 9.27193 ; 4.2023 ;9.314680;4.38596
180999975;44;11/03/2011;Prepaid_B2C;Prepaid_B2C_Offer;Commune_3;Mbatu;NORD OUEST;Geoloc_Home;FB;15;Foreigners;Cigales;Spending_Messaging;9;509;344;40;569;524;59;278;56;68;15;413;30;21;14;6;5;3;7;7;10;4;30440;7;59254;7;31041;4;93399;1;18736;3;1342;5;Nokia;Lumia 700;Smartphone;OUI;Autre;19732;98855;99014;79989;41915;38326;74871; 10.1391 ; 5.9347 ; 10.1391 ; 5.9347 ;10.23741;6.08712
264999963;25;15/06/2015;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Bangoua;OUEST;Geoloc_Weekend;Neutral;16;Jeunes;Fourmis;Spending_Data;9;485;10;83;907;758;68;268;42;62;18;139;99;24;11;4;4;3;2;9;3;7;20863;10;88188;7;50115;1;25241;2;52525;2;84492;3;OPPO;F12;Smartphone;NON;Autre;12763;61070;17040;28394;19656;57277;11606; 10.4558 ; 5.2134 ; 10.4558 ; 5.2134 ;10.45686;6.98414
593999916;65;09/06/2011;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Dabanga;EXTREME NORD;Geoloc_Home;F;72;Jeunes;Cigales;Spending_Voix;20;23;820;58;974;808;27;518;46;18;4;369;37;29;11;3;4;4;3;3;4;1;66365;9;37395;2;85302;5;7787;5;24406;8;2414;3;OPPO;Find 9;Smartphone;NON;Windows;31524;18538;68541;93926;34352;28235;64933; 14.6468 ; 11.918 ; 14.6468 ; 11.918 ;14.46861;10.7487
285999960;75;31/03/2006;Postpaid_B2B;Postpaid_B2C_offer;Commune_2;Mombal;EST;Geoloc_Home;FB;33;Students;Cigales;Spending_Messaging;19;899;596;69;577;346;73;812;76;20;4;109;89;21;18;8;7;3;10;8;7;9;25238;8;21006;9;87684;7;82687;6;15992;5;12070;3;Apple;Iphone X;Feature Phone;NON;IOS;84460;47900;65957;79007;84751;35567;2699; 14.3620 ; 5.6053 ; 14.3620 ; 5.6053 ;13.81931;4.59548
502999929;18;03/02/2010;Prepaid_B2C;Prepaid_B2C_Offer;Commune_2;Ndemba;EST;Geoloc_Work;FB;83;Jeunes;Fourmis;Spending_Data;9;19;432;85;759;618;3;212;38;11;31;315;87;21;8;1;1;6;3;6;7;8;47835;7;29767;4;98777;1;79547;9;34877;2;42155;5;Sony;Xperia Z3;Feature Phone;OUI;Windows;7075;46973;89335;55542;98033;6521;88383; 13.8293 ; 4.5655 ; 13.8293 ; 4.5655 ;13.81931;4.59548
523999926;36;17/02/2006;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Salak;EXTREME NORD;Geoloc_Home;F;82;Foreigners;Fourmis;Spending_Messaging;17;566;367;24;116;955;7;153;10;61;13;430;40;18;6;2;3;1;8;10;1;8;65207;7;44117;5;48267;6;47533;9;85450;8;9742;3;OPPO;F12;Smartphone;OUI;Android;17949;85946;72057;34612;32230;30449;1640; 14.2345 ; 10.448 ; 14.2345 ; 10.448 ;14.46861;10.7487
257999964;20;08/04/2008;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Minkwele;LITTORAL;Geoloc_Work;Neutral;68;Jeunes;Fourmis;Spending_Voix;20;155;624;59;538;229;89;333;48;100;29;725;78;20;23;7;6;10;9;3;4;1;47225;1;63548;10;28738;8;72008;5;53430;5;53516;1;Samsung;S8;Smartphone;NON;IOS;37149;58128;12811;15777;93054;6139;5836; 9.59604 ; 4.1059 ; 9.59604 ; 4.1059 ;9.753459;4.07293
47999994;75;03/01/2007;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Missole;LITTORAL;Geoloc_Home;L;35;Jeunes;Fourmis;Spending_Messaging;27;755;91;60;356;928;42;663;95;51;29;694;69;26;8;3;2;3;10;7;3;8;14231;1;32102;9;27592;1;41282;5;42302;6;96734;10;OPPO;F10;Smartphone;NON;Autre;59450;55345;31908;16711;91074;429;60341; 9.88107 ; 4.0044 ; 9.90392 ; 3.9880 ;9.753459;4.07293
96999987;41;30/05/2009;Postpaid_B2B;Postpaid_B2B_offer;Commune_3;Melane;SUD;Geoloc_Weekend;FB;41;Jeunes;Cigales;Spending_Messaging;22;389;658;82;464;705;64;989;90;33;29;805;20;25;7;2;1;4;5;8;10;2;31006;4;45323;9;49111;4;39122;9;52785;4;51366;8;OPPO;Find 9;Smartphone;NON;Windows;8698;45141;85215;8385;51013;53904;68637; 11.5610 ; 2.9822 ; 11.5610 ; 2.9822 ;10.96861;2.86567
33999996;26;26/06/2010;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Kambolepi;EST;Geoloc_Weekend;LB;61;Students;Cigales;Spending_Messaging;24;29;424;28;69;347;60;907;61;22;23;928;23;24;13;3;4;6;2;7;2;1;669;6;5258;9;85123;4;17029;5;24232;4;48687;8;Sony;Xperia Z3;Feature Phone;OUI;IOS;73242;81177;57551;60173;35521;45282;25877; 14.4619 ; 4.4560 ; 14.4619 ; 4.4560 ;13.81931;4.59548
537999924;24;04/10/2008;Postpaid_B2C;Prepaid_B2C_Offer;Commune_1;Tadu;NORD OUEST;Geoloc_Home;LB;42;Students;Fourmis;Spending_Voix;9;488;380;71;472;227;83;303;2;68;21;252;30;26;8;3;2;3;10;10;7;6;59838;5;54528;5;21258;10;9084;3;23212;6;92164;5;OPPO;F10;Smartphone;NON;IOS;82900;71835;83453;66484;91687;84900;16950; 10.5896 ; 6.2360 ; 10.5896 ; 6.2360 ;10.23741;6.08712
593999916;44;29/10/2016;Postpaid_B2B;Postpaid_B2B_offer;Commune_3;Yenon;OUEST;Geoloc_Work;LB;41;Jeunes;Fourmis;Spending_Messaging;28;472;205;15;324;150;83;525;98;57;31;224;99;26;20;6;10;4;4;3;6;1;54912;3;29742;9;16990;1;63631;9;48417;6;78227;10;Nokia;Lumia 700;Feature Phone;NON;Autre;42203;11522;36308;34987;77589;40621;31658; 10.443 ; 5.2722 ; 10.443 ; 5.2722 ;10.45686;6.98414
334999953;68;02/12/2009;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Nanga-Eboko;CENTRE;Geoloc_Weekend;FB;64;Students;Fourmis;Spending_Voix;17;268;851;43;136;627;70;35;98;60;18;153;34;20;8;2;3;3;8;10;2;7;46148;2;82187;2;84384;1;77414;4;37595;9;13765;2;OPPO;Find 9;Smartphone;OUI;Autre;34682;80133;17171;43081;90825;87722;68050; 12.3820 ; 4.6954 ; 12.3783 ; 4.6834 ;11.51645;3.89897
117999984;74;15/10/2008;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Dourbeye;NORD;Geoloc_Home;L;1;Foreigners;Cigales;Spending_Messaging;17;415;490;29;337;893;53;731;90;44;19;123;58;21;10;4;3;3;5;4;6;8;27029;7;88447;8;8343;9;73487;9;92070;2;76051;6;OPPO;Find 9;Feature Phone;NON;Android;73983;26186;87848;79332;92983;47502;52332; 13.5166 ; 9.9864 ; 13.5166 ; 9.9864 ;13.54680;9.28246
607999914;26;25/08/2010;Postpaid_B2B;Postpaid_B2C_offer;Commune_1;Mousgoy;EXTREME NORD;Geoloc_Work;F;52;Students;Fourmis;Spending_Voix;14;498;300;46;115;787;4;967;60;89;8;328;78;21;8;2;3;3;6;5;9;9;78351;10;69429;10;82606;2;77321;9;97712;10;29628;6;OPPO;F12;Feature Phone;NON;Windows;47447;69330;45821;85843;99851;3253;62508; 13.8945 ; 10.165 ; 13.8945 ; 10.165 ;14.46861;10.7487
320999955;43;22/03/2008;Postpaid_B2B;Postpaid_B2B_offer;Commune_1;Ngonga;LITTORAL;Geoloc_Home;L;31;Jeunes;Fourmis;Spending_Messaging;21;816;249;70;721;961;56;939;55;89;22;150;42;18;21;8;9;4;1;10;4;2;73931;1;55079;1;997;7;65939;2;25946;4;46716;9;Nokia;Nokia 8;Smartphone;NON;Windows;76318;28555;15889;96687;58866;7952;53347; 10.3947 ; 4.0831 ; 10.3947 ; 4.0831 ;9.753459;4.07293
33999996;43;22/04/2012;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Wakwa;ADAMAOUA;Geoloc_Weekend;LB;75;Foreigners;Fourmis;Spending_Data;5;834;54;4;435;680;14;168;66;4;7;932;5;19;9;1;1;7;7;3;1;9;48376;8;30671;8;82338;3;60687;4;95935;5;69251;5;Sony;Xperia Z3;Smartphone;NON;Autre;62570;8703;36944;6248;98699;99077;19457; 13.5581 ; 7.2422 ; 13.5581 ; 7.2422 ;13.58763;7.16124
565999920;59;10/06/2008;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Meidougou;ADAMAOUA;Geoloc_Weekend;F;34;Foreigners;Cigales;Spending_Messaging;9;702;328;40;690;725;41;733;29;63;2;852;32;26;11;5;4;2;9;9;10;2;83624;9;5828;10;10309;1;73685;1;97185;6;4007;3;Apple;Iphone X;Feature Phone;NON;Android;52313;63635;48447;61867;16485;43029;80134; 14.2202 ; 6.4145 ; 14.2202 ; 6.4145 ;13.58763;7.16124
159999978;31;08/10/2013;Postpaid_B2C;Prepaid_B2C_Offer;Commune_1;Nomayos;CENTRE;Geoloc_Home;Neutral;49;Students;Cigales;Spending_Messaging;24;291;889;81;588;264;51;160;41;9;15;163;36;19;7;4;2;1;6;9;1;3;21441;1;33356;7;11066;6;9079;3;4124;10;30661;10;Sony;Xperia Z3;Smartphone;OUI;Android;67106;47160;60021;45372;23029;64510;94345; 11.4488 ; 3.788 ; 11.4488 ; 3.788 ;11.51645;3.89897
215999970;74;28/03/2009;Postpaid_B2B;Postpaid_B2B_offer;Commune_1;Mbalmayo;CENTRE;Geoloc_Home;LB;46;Students;Fourmis;Spending_Messaging;6;390;285;89;720;748;20;392;57;55;2;584;38;29;9;3;2;4;8;10;9;1;3460;3;80834;2;67736;5;96381;1;78947;4;51883;1;Samsung;Note 9;Smartphone;NON;IOS;9563;49498;59452;93400;19267;22448;40852; 11.5041 ; 3.5054 ; 11.5087 ; 3.5195 ;11.51645;3.89897
614999913;17;28/04/2014;Postpaid_B2B;Postpaid_B2B_offer;Commune_2;Bangang;OUEST;Geoloc_Home;L;12;Foreigners;Cigales;Spending_Voix;25;38;240;22;442;142;16;953;33;96;20;633;22;19;18;5;8;5;3;9;8;5;68560;7;48985;9;63988;9;57319;10;14255;7;33214;8;Apple;Iphone X;Smartphone;OUI;IOS;60534;62404;89162;42620;98342;70581;45086; 10.5096 ; 5.2504 ; 10.5096 ; 5.2504 ;10.45686;6.98414
243999966;27;01/02/2017;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Tikondi;EST;Geoloc_Work;F;23;Foreigners;Cigales;Spending_Voix;29;428;376;95;437;242;76;673;13;10;6;555;59;24;14;1;7;6;2;9;3;1;80890;3;78163;5;32484;9;48898;2;85096;7;84779;8;Nokia;Nokia 8;Smartphone;OUI;Autre;273;95909;75483;16416;23413;15316;44746; 14.1412 ; 4.4626 ; 14.1412 ; 4.4626 ;13.81931;4.59548
530999925;21;18/07/2009;Postpaid_B2B;Prepaid_B2C_Offer;Commune_2;Bonepoupa;LITTORAL;Geoloc_Work;LB;77;Students;Cigales;Spending_Voix;24;12;382;84;41;449;12;901;38;7;19;546;71;23;11;3;4;4;10;4;3;3;83497;6;1873;10;8031;4;12907;1;40856;8;66833;4;OPPO;F10;Feature Phone;NON;Windows;44610;77531;38878;77587;95789;59853;32; 9.99867 ; 4.1523 ; 9.99867 ; 4.1523 ;9.753459;4.07293
558999921;24;22/11/2006;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Bana;OUEST;Geoloc_Weekend;LB;30;Jeunes;Cigales;Spending_Voix;30;956;543;22;657;996;80;745;30;90;30;41;23;29;12;1;2;9;3;10;7;2;22333;7;5225;7;38116;9;12245;3;23053;8;27359;6;Nokia;Lumia 700;Smartphone;NON;Autre;59400;82738;19395;57437;25541;80;30950; 10.3228 ; 5.1586 ; 10.2965 ; 5.1529 ;10.45686;6.98414
180999975;69;20/01/2016;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Kikai;NORD OUEST;Geoloc_Weekend;LB;26;Foreigners;Cigales;Spending_Messaging;13;103;346;50;45;222;59;354;99;46;12;666;22;27;13;2;8;3;5;8;1;4;94867;10;44484;4;16742;3;15184;9;92988;4;98409;1;Apple;Iphone 6;Feature Phone;NON;Android;59767;40024;87610;97921;98115;27364;699; 10.6950 ; 6.2395 ; 10.6950 ; 6.2395 ;10.23741;6.08712
208999971;32;16/12/2012;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Bangante;OUEST;Geoloc_Home;LB;22;Jeunes;Cigales;Spending_Messaging;27;263;763;36;241;154;26;322;26;4;11;819;62;30;15;9;4;2;5;7;8;8;11238;5;34575;5;84302;3;55401;9;68385;6;84378;10;Apple;Iphone X;Feature Phone;OUI;IOS;18321;7385;43466;45630;26379;76192;59126; 10.5199 ; 5.1471 ; 10.5199 ; 5.1471 ;10.45686;6.98414
243999966;43;26/02/2008;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Mengue-Bibey;CENTRE;Geoloc_Weekend;FB;65;Students;Cigales;Spending_Data;14;969;890;43;948;958;85;652;39;33;15;258;69;28;24;6;10;8;1;3;5;8;73014;4;76200;6;32235;4;48396;4;42799;3;70750;5;Samsung;Note 9;Feature Phone;NON;Android;9625;69622;87394;14672;45293;41757;95243; 10.0998 ; 3.6554 ; 10.0998 ; 3.6554 ;11.51645;3.89897
551999922;26;07/01/2007;Prepaid_B2C;Prepaid_B2C_Offer;Commune_2;Mendong-II;CENTRE;Geoloc_Weekend;LB;32;Foreigners;Fourmis;Spending_Data;29;216;205;68;927;606;12;784;19;97;16;245;21;21;23;9;10;4;2;5;3;3;80206;2;93085;1;11055;2;63887;1;86863;1;8040;8;Sony;Xperia 2;Feature Phone;OUI;Android;42457;46492;99005;87864;27178;28481;94213; 11.4720 ; 3.8238 ; 11.4720 ; 3.8238 ;11.51645;3.89897
292999959;53;25/06/2012;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Nyazoro;CENTRE;Geoloc_Home;F;2;Jeunes;Fourmis;Spending_Data;5;523;310;99;121;93;79;245;46;83;25;201;40;24;9;4;4;1;9;5;1;8;95724;6;60726;1;43993;4;11205;7;13100;6;36707;9;OPPO;Find 9;Feature Phone;OUI;Android;57769;36795;79293;73126;92075;77006;18035; 12.826 ; 7.028 ; 12.826 ; 7.028 ;11.51645;3.89897
691999902;71;19/06/2018;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Balessing;OUEST;Geoloc_Work;Neutral;28;Foreigners;Fourmis;Spending_Voix;1;804;614;99;208;546;56;617;68;27;20;76;89;18;12;2;8;2;2;4;3;4;1882;2;76863;2;87341;9;77029;10;23847;1;79177;9;Samsung;S8 Plus;Smartphone;OUI;Windows;61395;49051;36081;42592;36993;25190;923; 10.2488 ; 5.5027 ; 10.2488 ; 5.5027 ;10.45686;6.98414
698999901;73;15/06/2012;Postpaid_B2B;Postpaid_B2C_offer;Commune_2;Ntoumba;CENTRE;Geoloc_Weekend;LB;59;Foreigners;Cigales;Spending_Messaging;27;941;163;4;661;65;97;935;51;76;23;90;6;28;14;7;1;6;10;9;1;1;50760;2;61543;2;79090;5;72678;6;30313;8;61366;2;Sony;Xperia 2;Feature Phone;NON;IOS;83893;943;64096;7757;1514;22592;76523; 11.411 ; 3.0230 ; 11.411 ; 3.0230 ;11.51645;3.89897
509999928;52;21/05/2008;Postpaid_B2C;Prepaid_B2C_Offer;Commune_3;Ntoumba;CENTRE;Geoloc_Work;L;78;Students;Cigales;Spending_Voix;16;550;262;81;831;2;91;332;98;67;4;573;65;23;8;1;4;3;8;10;5;1;10304;10;3333;2;19537;1;11591;6;41025;4;89078;8;Sony;Ericson;Smartphone;OUI;IOS;94653;154;26985;35255;95772;92223;13063; 11.411 ; 3.0230 ; 11.411 ; 3.0230 ;11.51645;3.89897
418999941;71;14/12/2015;Postpaid_B2B;Prepaid_B2C_Offer;Commune_2;Balaza;EXTREME NORD;Geoloc_Work;Neutral;11;Jeunes;Fourmis;Spending_Messaging;7;567;797;18;823;902;85;260;29;72;17;408;77;25;9;4;4;1;7;8;1;7;40322;10;104;4;24374;2;93426;2;75184;4;85263;2;OPPO;F8;Feature Phone;NON;Autre;22380;37742;68802;76063;90719;94762;40709; 14.4781 ; 10.695 ; 14.4781 ; 10.695 ;14.46861;10.7487
425999940;26;28/01/2014;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Katoual;EXTREME NORD;Geoloc_Home;FB;12;Students;Fourmis;Spending_Data;11;25;440;79;856;267;31;349;17;90;17;428;14;27;9;4;3;2;6;3;7;1;74190;7;23867;8;53388;3;9174;6;38395;7;6674;9;Sony;Xperia 2;Smartphone;NON;Autre;72107;46744;41220;57285;26275;87424;12292; 14.2063 ; 10.522 ; 14.2063 ; 10.522 ;14.46861;10.7487
82999989;31;17/02/2017;Postpaid_B2B;Postpaid_B2B_offer;Commune_3;Mbonge;SUD OUEST;Geoloc_Home;L;30;Foreigners;Cigales;Spending_Data;31;871;753;53;801;166;60;355;1;64;22;187;23;30;9;3;3;3;10;3;6;10;18683;10;1226;4;61990;8;2265;1;14228;1;67251;8;OPPO;F12;Feature Phone;NON;Autre;25344;14622;81540;56007;36000;56359;88990; 9.1091 ; 4.5344 ; 9.1091 ; 4.5344 ;9.314680;4.38596
355999950;40;27/01/2017;Prepaid_B2C;Prepaid_B2C_Offer;Commune_1;Meyomessala;SUD;Geoloc_Weekend;F;37;Foreigners;Cigales;Spending_Data;29;305;675;64;749;980;48;488;43;29;19;530;42;25;5;3;1;1;2;7;10;3;72180;1;71564;3;93387;7;12002;4;42150;5;78064;8;OPPO;F10;Feature Phone;OUI;IOS;23705;12803;23200;65561;15844;11212;66896; 12.2690 ; 3.1145 ; 12.2690 ; 3.1145 ;10.96861;2.86567
614999913;27;28/06/2007;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Babadjou;OUEST;Geoloc_Work;LB;24;Foreigners;Fourmis;Spending_Voix;21;132;104;16;180;688;52;818;14;47;22;39;63;25;11;6;4;1;10;8;7;6;15706;5;91213;4;2385;8;13044;4;61370;5;64475;6;Sony;Xperia AX;Smartphone;NON;Windows;92325;84655;22666;47581;37198;46145;57491; 10.2073 ; 5.6771 ; 10.2073 ; 5.6771 ;10.45686;6.98414
516999927;40;18/11/2007;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;NGANGASSAO;ADAMAOUA;Geoloc_Home;Neutral;63;Students;Fourmis;Spending_Voix;3;451;637;77;226;404;57;106;32;94;27;697;74;27;17;7;8;2;4;4;1;6;32058;6;25176;9;57928;1;96557;8;14361;10;72442;4;Nokia;Lumia 900;Smartphone;OUI;Android;41605;82051;90675;87865;53020;65810;60454; 13.7771 ; 7.5846 ; 13.7771 ; 7.5846 ;13.58763;7.16124
649999908;20;29/10/2013;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Mpoloungoue;SUD;Geoloc_Home;LB;6;Jeunes;Fourmis;Spending_Messaging;4;829;457;13;437;261;41;499;35;52;6;259;80;19;3;1;1;1;9;9;5;8;66378;2;62392;2;47648;1;58939;9;1254;2;79143;1;OPPO;Find 9;Feature Phone;OUI;Android;43179;69087;7415;93151;53161;49177;57797; 9.96741 ; 3.0351 ; 9.96741 ; 3.0351 ;10.96861;2.86567
187999974;24;25/07/2015;Postpaid_B2B;Prepaid_B2C_Offer;Commune_1;Djabi;NORD;Geoloc_Work;Neutral;81;Jeunes;Fourmis;Spending_Data;26;648;825;47;929;680;63;467;42;33;9;484;88;24;14;6;6;2;10;5;6;2;50024;6;13412;2;53273;2;38504;2;71099;5;4412;6;Apple;Iphone X;Feature Phone;OUI;Autre;25203;41125;83065;62943;67695;62075;75838; 13.8042 ; 9.6368 ; 13.8042 ; 9.6368 ;13.54680;9.28246
75999990;51;28/12/2015;Postpaid_B2B;Prepaid_B2C_Offer;Commune_3;Dschang;OUEST;Geoloc_Work;LB;33;Jeunes;Fourmis;Spending_Messaging;21;365;278;38;636;616;27;943;64;79;5;774;89;25;13;5;1;7;1;5;2;4;87108;6;6889;3;32479;8;74475;5;23630;3;21114;9;Samsung;S8;Feature Phone;OUI;Windows;3765;37841;85996;20289;1720;70976;63476; 10.0680 ; 5.4388 ; 10.0586 ; 5.4480 ;10.45686;6.98414
670999905;54;24/09/2014;Prepaid_B2C;Postpaid_B2B_offer;Commune_3;Aguli;NORD OUEST;Geoloc_Home;F;65;Foreigners;Cigales;Spending_Data;12;892;18;12;252;446;67;248;61;91;28;665;17;22;12;1;5;6;1;7;3;4;78223;6;57727;2;63429;5;7479;2;51108;5;74615;9;Nokia;Lumia 900;Smartphone;OUI;Android;23136;44623;25871;85073;46702;43343;12228; 10.0368 ; 6.2893 ; 10.0368 ; 6.2893 ;10.23741;6.08712
131999982;55;07/04/2011;Postpaid_B2B;Postpaid_B2B_offer;Commune_3;Zamakoe;CENTRE;Geoloc_Work;L;92;Students;Fourmis;Spending_Data;11;706;640;47;598;393;48;160;85;66;21;312;58;29;23;5;10;8;10;2;3;8;76810;4;43632;1;73678;3;14915;1;191;1;65924;7;Sony;Ericson;Feature Phone;NON;Autre;33205;85911;71436;70219;30327;1785;42408; 11.5083 ; 3.5711 ; 11.5083 ; 3.5711 ;11.51645;3.89897
250999965;13;30/05/2016;Prepaid_B2C;Prepaid_B2C_Offer;Commune_3;Ngalbidje;NORD;Geoloc_Weekend;L;51;Jeunes;Fourmis;Spending_Voix;5;441;616;72;538;890;88;8;38;38;19;683;83;29;10;4;4;2;1;6;9;7;49553;10;7845;9;15921;9;69849;2;84378;6;5206;10;OPPO;F8;Smartphone;NON;Autre;13554;66409;91773;88409;12196;22428;39230; 13.3930 ; 9.3508 ; 13.3930 ; 9.3508 ;13.54680;9.28246
278999961;14;10/06/2009;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Kay-Kay;EXTREME NORD;Geoloc_Weekend;L;74;Students;Fourmis;Spending_Messaging;4;814;259;13;937;728;36;825;23;86;9;938;4;23;14;8;2;4;4;8;9;8;5513;9;14464;3;83699;5;50955;7;5618;8;77842;2;Apple;Iphone SE;Smartphone;OUI;IOS;40000;24310;29998;6438;54920;75902;58479; 15.0230 ; 10.667 ; 15.0230 ; 10.667 ;14.46861;10.7487
